2204,"""FYR Jumping Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2205,"""FYR Sprawl Frog Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2206,"""Jump squat-""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2207,"""FYR Sprinter Burpee""","""Cardio""","""Quadriceps""","""Body Only""","""Intermediate"""
2208,"""Single-leg burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2209,"""FYR Gorilla Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2210,"""Banded compass jump squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2211,"""In-out sprawl""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2212,"""Knee-tuck kick-up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2213,"""Bear crawl donkey kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2214,"""Southpaw sprawl with push-up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2215,"""Bouncing lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2216,"""Bodyweight Squat - Gethin Variation""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2217,"""FYR Alternating Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2218,"""Bodyweight Walking Lunge - Gethin Variation""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2219,"""Seated Quad Contraction""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2220,"""HM Squat with Alternating Leg Extension""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2221,"""HM Air Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2222,"""HM Alternating Jump Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2223,"""HM Alternating Lunge-In-Place""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2224,"""HM Alternating Side Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2225,"""HM Sumo Pulse""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2226,"""HM Sumo Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2227,"""HM Alternating Side-Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2228,"""HM Tuck-Up Burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2229,"""HM Bear Crawl""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2230,"""HM Bear Stance Fire Hydrant""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2231,"""HM Walking Frankenstein""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2232,"""HM Walking Hip Stretch""","""Stretching""","""Quadriceps""","""Body Only""","""Intermediate"""
2233,"""HM Wide Jump Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2234,"""HM Boxer Shuffle""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2235,"""HM Running Lunge""","""Cardio""","""Quadriceps""","""Body Only""","""Intermediate"""
2236,"""HM Bulgarian Split Squat On Chair""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2237,"""HM Burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2238,"""HM Butterfly""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2239,"""HM Alternating Lunge Push-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2240,"""HM Comet""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2241,"""HM Couch Stretch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2242,"""HM Down Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2243,"""HM Duck Walk""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2244,"""HM Fragon""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2245,"""HM Frankenstein""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2246,"""HM Single-Leg Squat on Chair""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2247,"""HM Single-Leg Touchdown""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2248,"""HM Speed Skater""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2249,"""HM Squat Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2250,"""HM Squat Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2251,"""HM Garland Pose""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2252,"""HM High Knees""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2253,"""HM In-And-Out Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2254,"""HM In-And-Out Squat Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2255,"""HM Jumping Jack""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2256,"""HM Jumping Knee-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2257,"""HM Jumping Rope""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2258,"""HM Right Calf-Spike Sumo Pulse""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2259,"""HM Reverse Lunge with Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2260,"""HM Left Knee-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2261,"""HM Left-Leg Lunge And Kick-Out""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2262,"""HM Mountain Pose""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2263,"""HM Butt Kickers""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2264,"""HM Right-Leg Lunge And Kick-Out""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2265,"""HM Sumo Get-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2266,"""AM Jump Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2267,"""AM Bodyweight Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2268,"""High knees sprawl drill""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2269,"""UP Bulgarian Split Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2270,"""UN Forward Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2271,"""UN Front Foot Elevated Split Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2272,"""UNS Half-Kneeling Hip Flexor Stretch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2273,"""UNS Low Depth Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2274,"""UNS Forward-To-Reverse Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2275,"""Holman Towel Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2276,"""Holman Towel Alternating Prisoner Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2277,"""Holman Towel Alternating Lateral Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2278,"""Holman Squat Pull-Through Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2279,"""Holman 180 Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2280,"""Holman Foot-Elevated Knee-Up to Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2281,"""Holman Feet-Elevated Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2282,"""Holman Hands-Elevated Lunge Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2283,"""Holman Hands-Elevated Jack to Split Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2284,"""Holman Hands-Elevated Wide Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2285,"""Holman Hands-Elevated Squat Thrust to Split Jack""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2286,"""Holman Squat Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2287,"""Holman Squat Pulse""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2288,"""Holman Jump-Out Push-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2289,"""Holman Alternating Forward Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2290,"""Holman Burpee to Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2291,"""Holman Pilates Single-Leg Stretch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2292,"""Holman Alternating Reverse Prisoner Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2293,"""Holman Narrow-Wide Squat Jump to 180 Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2294,"""Holman 180 Jump to Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2295,"""Holman Imaginary Jump Rope""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2296,"""Holman Fast Feet with Hands Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2297,"""Holman Hands-Elevated Alternating Lunge Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2298,"""Holman Right Split Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2299,"""Holman Left Split Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2300,"""Holman Plyometric Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2301,"""Holman Quad Touch Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2302,"""Holman Skate""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2303,"""Holman Lunge Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2304,"""Holman Flying Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2305,"""Holman 90-Degree Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2306,"""Holman Half Jack to 180 Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2307,"""Holman Quick Feet to Quad Touch Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2308,"""Holman Squat Thrust to Push-Up to Super Woman""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2309,"""Holman Plyometric Jump to 180 Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2310,"""Holman Standing Heel Click to Hands Down Heel Click""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2311,"""Holman Burpee to 180 Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2312,"""Holman Traveling Low Jack to Belly Touch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2313,"""Holman Flying Squat Thrust to Shoulder Tap""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2314,"""Holman Squat Jump to Alternating Side Lunge Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2315,"""Holman Low Squat with Low Diagonal Dumbbell Punch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2316,"""Holman Right Leg Hop to Right Reverse Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2317,"""Holman Left Leg Hop to Left Reverse Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2318,"""Holman Burpee to Open Stance""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2319,"""Holman Diagonal Squat Thrust to Renegade Forward Punch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2320,"""Holman Bear Crawl""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2321,"""Holman Bear Crawl to Donkey Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2322,"""Holman Bear Crawl to Froggy Push-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2323,"""Holman Bear Crawl to Shoulder Tap""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2324,"""Holman Burpee to Tuck Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2325,"""Holman Burpee to Flying Squat Thrust to Tuck Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2326,"""Holman Forward Lunge to Reverse Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2327,"""Holman Renegade Lunge Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2328,"""Holman Squat Jump to Lunge Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2329,"""Holman Prisoner Reverse Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2330,"""Holman Wide-to-Narrow Squat Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2331,"""Holman Donkey Run""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2332,"""Holman Weighted Wide-to-Narrow Squat Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2333,"""Holman Wide-to-Narrow Donkey Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2334,"""Holman Mule Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2335,"""Holman Goal Post to Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2336,"""Holman Frogger Squat to Heel Click""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2337,"""Holman Stair Sprint""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2338,"""Holman Stair Bear Crawl""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2339,"""Holman Burpee to Flying Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2340,"""Holman Flying Squat Thrust to Push-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2341,"""Holman Foot-Elevated Step-To-Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2342,"""Holman Split Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2343,"""Holman Stair Climb""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2344,"""Holman Burpee to Flying Jack""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2345,"""Holman Right Reverse Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2346,"""Holman Left Reverse Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2347,"""Holman Squat Tap to Hop""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2348,"""Holman Squat Tap to Jump-Forward-Jump-Back""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2349,"""Holman Squat Hip Drive""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2350,"""Holman Alternating Double Lunge Hop""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2351,"""Holman Right Reverse Lunge to Front Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2352,"""Holman Right Leg Forward Lunge Hop""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2353,"""Holman Right Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2354,"""Holman Left Reverse Lunge to Front Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2355,"""Holman Left Leg Forward Lunge Hop""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2356,"""Holman Left Side Diagonal Burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2357,"""Holman Left Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2358,"""Holman Wide Squat Thrust""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2359,"""Holman Alternating Single-Leg Hop to Squat to 180 Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2360,"""Holman Right Lunge Hop to Chest Press""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2361,"""Holman Left Lunge Hop to Overhead Press""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2362,"""Holman 180 Jump Hop Forward Hop Back""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2363,"""Holman Right Split Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2364,"""Holman Left Split Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2365,"""Holman Double Squat Pulse to 180 Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2366,"""Holman Towel Left Side Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2367,"""Holman Alternating Lunge Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2368,"""Holman Lunge Jump to Squat Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2369,"""Holman Burpee with Belly Touch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2370,"""Bootstrapper squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2371,"""Total Fitness Broad Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2372,"""Total Fitness Lateral Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2373,"""Lateral shuffle""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2374,"""Total Fitness Skip""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2375,"""Total Fitness Spider Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2376,"""Spider lunge stretch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2377,"""Spider lunge with T-rotation""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2378,"""Standing quad stretch""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2379,"""Vertical jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2380,"""King Maker Burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2381,"""King Maker Explosive High Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2382,"""Muscle Beach Skip""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2383,"""Muscle Beach Broad Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2384,"""Muscle Beach Sprint""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2385,"""Muscle Beach Front Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2386,"""Muscle Beach Side Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2387,"""Muscle Beach Spin Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2388,"""Muscle Beach Freestyle Kick""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2389,"""MetaBurn Alternating Curtsy Lunge To Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2390,"""MetaBurn Alternating Curtsy Lunge With High Knee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2391,"""MetaBurn Alternating Diagonal Sprawl""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2392,"""MetaBurn Alternating Lateral Sprawl""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2393,"""MetaBurn Curtsy Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2394,"""MetaBurn Frogger""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2395,"""MetaBurn High Knee Rotation""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2396,"""MetaBurn Side-To-Side Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2397,"""MetaBurn Star Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2398,"""MetaBurn Tuck Jump With Knee Slap""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2399,"""MetaBurn Lateral Bounding Hop""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2400,"""MetaBurn Double Lunge""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2401,"""Robertson Sprinter Step-Up""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2402,"""FYR2 Front Kick-Through""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2403,"""Lunge high-knee clap""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2404,"""FYR2 Plyo Split Squat""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2405,"""FYR2 Reverse Burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2406,"""FYR2 Reverse Burpee to Regular Burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2407,"""FYR2 Reverse Burpee Tuck Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2408,"""FYR2 Sprawlee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2409,"""FYR2 Squat Hold""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2410,"""FYR2 Squat Jump""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2411,"""FYR2 Squat Pulse""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2412,"""Sprinter burpee""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2413,"""Shuttle run training""","""Strength""","""Quadriceps""","""Body Only""","""Intermediate"""
2414,"""Medicine ball ninja""","""Plyometrics""","""Quadriceps""","""Medicine Ball""","""Intermediate"""
2415,"""FYR Air Ball Plus Medicine Ball Jumping Sprawl""","""Strength""","""Quadriceps""","""Medicine Ball""","""Intermediate"""
2416,"""Medicine ball cowboy squat""","""Strength""","""Quadriceps""","""Medicine Ball""","""Intermediate"""
2417,"""Medicine ball jumping jill""","""Strength""","""Quadriceps""","""Medicine Ball""","""Intermediate"""
2418,"""Alternate Leg Diagonal Bound""","""Plyometrics""","""Quadriceps""","""None""","""Beginner"""
2419,"""Sit Squats""","""Stretching""","""Quadriceps""","""None""","""Beginner"""
2420,"""Frog Hops""","""Stretching""","""Quadriceps""","""None""","""Beginner"""
2421,"""Dumbbell lateral hop to sprint""","""Plyometrics""","""Quadriceps""","""None""","""Intermediate"""
2422,"""Smith machine lunge sprint""","""Strength""","""Quadriceps""","""None""","""Intermediate"""
2423,"""Sissy squat""","""Strength""","""Quadriceps""","""None""","""Intermediate"""
2424,"""Wall ball toss""","""Plyometrics""","""Quadriceps""","""Exercise Ball""","""Intermediate"""
2425,"""Bosu Ball Squat""","""Strength""","""Quadriceps""","""Exercise Ball""","""Beginner"""
2426,"""Exercise ball Bulgarian split squat""","""Strength""","""Quadriceps""","""Exercise Ball""","""Intermediate"""
2427,"""Internal Rotation with Band""","""Strength""","""Shoulders""","""Bands""","""Beginner"""
2428,"""Band Pull Apart""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2429,"""Back Flyes - With Bands""","""Strength""","""Shoulders""","""Bands""","""Beginner"""
2430,"""Lateral Raise - With Bands""","""Strength""","""Shoulders""","""Bands""","""Beginner"""
2431,"""Shoulder Press - With Bands""","""Strength""","""Shoulders""","""Bands""","""Beginner"""
2432,"""External Rotation with Band""","""Strength""","""Shoulders""","""Bands""","""Beginner"""
2433,"""FYR Band Pull-Apart""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2434,"""HM Lateral Raise""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2435,"""Rusin Banded Over-And-Back""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2436,"""Rusin Banded Face Pull""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2437,"""UP Band Pull-Apart""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2438,"""Jordan Shallow Band-Resisted Thread the Needle""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2439,"""30 Shoulders Seated Banded Barbell Shoulder Press""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2440,"""Band shoulder press""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2441,"""Band lateral raise""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2442,"""Band upright row""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2443,"""Staggered-stance band shoulder press""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2444,"""Single-arm banded landmine press""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2445,"""Band front raise rear fly row combo""","""Strength""","""Shoulders""","""Bands""","""Intermediate"""
2446,"""Jordan Shallow Foam Roller Thoracic Extension""","""Strength""","""Shoulders""","""Foam Roll""","""Intermediate"""
2447,"""Jordan Shallow Thread the Needle (with Foam Roller)""","""Strength""","""Shoulders""","""Foam Roll""","""Intermediate"""
2448,"""Clean and press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2449,"""Clean and jerk""","""Olympic Weightlifting""","""Shoulders""","""Barbell""","""Intermediate"""
2450,"""Military press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2451,"""Seated barbell shoulder press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2452,"""Snatch-Grip Behind-The-Neck Overhead Press""","""Strength""","""Shoulders""","""Barbell""","""Beginner"""
2453,"""Standing Bradford press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2454,"""Barbell Shoulder Press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2455,"""Barbell rear delt bent-over row""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2456,"""Barbell upright row""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2457,"""Bradford/Rocky Presses""","""Strength""","""Shoulders""","""Barbell""","""Beginner"""
2458,"""Lying rear delt fly""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2459,"""Machine Shoulder (Military) Press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2460,"""Standing Barbell Press Behind Neck""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2461,"""Barbell front raise""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2462,"""Overhead bar front raise""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2463,"""Incline barbell shoulder protraction""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2464,"""Behind-the-head push-press""","""Olympic Weightlifting""","""Shoulders""","""Barbell""","""Intermediate"""
2465,"""Rack Delivery""","""Olympic Weightlifting""","""Shoulders""","""Barbell""","""Beginner"""
2466,"""Smith Incline Shoulder Raise""","""Strength""","""Shoulders""","""Barbell""","""Beginner"""
2467,"""Tall Muscle Snatch""","""Olympic Weightlifting""","""Shoulders""","""Barbell""","""Beginner"""
2468,"""Axle Clean And Press""","""Strongman""","""Shoulders""","""Barbell""","""Beginner"""
2469,"""Jerk Balance""","""Olympic Weightlifting""","""Shoulders""","""Barbell""","""Beginner"""
2470,"""Seated EZ-bar shrug""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2471,"""Paul Carter Barbell Seated Military Press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2472,"""TBS Barbell Military Press""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2473,"""Incline Front Barbell Raise - Gethin Variation""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2474,"""Barbell Front Raise - Gethin Variation""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2475,"""Single-arm barbell lateral raise""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
2476,"""AM Upright Row""","""Strength""","""Shoulders""","""Barbell""","""Intermediate"""
